BinCenter,BinContent
1.2835,19
1.2845,18
1.2855,25
1.2865,27
1.2875,21
1.2885,17
1.2895,22
1.2905,17
1.2915,28
1.2925,17
1.2935,29
1.2945,18
1.2955,30
1.2965,27
1.2975,25
1.2985,16
1.2995,22
1.3005,25
1.3015,22
1.3025,26
1.3035,21
1.3045,25
1.3055,15
1.3065,18
1.3075,23
1.3085,22
1.3095,18
1.3105,26
1.3115,28
1.3125,18
1.3135,23
1.3145,27
1.3155,27
1.3165,24
1.3175,32
1.3185,20
1.3195,23
1.3205,17
1.3215,29
1.3225,21
1.3235,19
1.3245,18
1.3255,21
1.3265,24
1.3275,24
1.3285,19
1.3295,24
1.3305,19
1.3315,25
1.3325,21
1.3335,17
1.3345,12
1.3355,22
1.3365,22
1.3375,21
1.3385,22
1.3395,24
1.3405,21
1.3415,23
1.3425,17
1.3435,17
1.3445,21
1.3455,9
1.3465,14
1.3475,21
1.3485,24
1.3495,18
1.3505,14
1.3515,17
1.3525,11
1.3535,22
1.3545,14
1.3555,24
1.3565,16
1.3575,19
1.3585,14
1.3595,13
1.3605,22
1.3615,17
1.3625,16
1.3635,22
1.3645,24
1.3655,24
1.3665,20
1.3675,17
1.3685,17
1.3695,16
1.3705,13
1.3715,16
1.3725,21
1.3735,21
1.3745,25
1.3755,23
1.3765,19
1.3775,17
1.3785,13
1.3795,17
1.3805,17
1.3815,16
1.3825,21
1.3835,15
1.3845,15
1.3855,23
1.3865,21
1.3875,20
1.3885,11
1.3895,13
1.3905,19
1.3915,19
1.3925,12
1.3935,22
1.3945,17
1.3955,24
1.3965,17
1.3975,24
1.3985,23
1.3995,18
1.4005,17
1.4015,23
1.4025,20
1.4035,17
1.4045,16
1.4055,17
1.4065,17
1.4075,19
1.4085,20
1.4095,18
1.4105,16
1.4115,18
1.4125,20
1.4135,20
1.4145,15
1.4155,20
1.4165,18
1.4175,17
1.4185,21
1.4195,20
1.4205,10
1.4215,22
1.4225,20
1.4235,20
1.4245,24
1.4255,17
1.4265,19
1.4275,13
1.4285,21
1.4295,16
1.4305,15
1.4315,21
1.4325,18
1.4335,19
1.4345,14
1.4355,13
1.4365,12
1.4375,11
1.4385,14
1.4395,18
1.4405,21
1.4415,16
1.4425,15
1.4435,24
1.4445,14
1.4455,14
1.4465,14
1.4475,16
1.4485,13
1.4495,18
1.4505,16
1.4515,16
1.4525,19
1.4535,17
1.4545,15
1.4555,22
1.4565,11
1.4575,14
1.4585,22
1.4595,16
1.4605,19
1.4615,9
1.4625,15
1.4635,17
1.4645,12
1.4655,21
1.4665,12
1.4675,11
1.4685,17
1.4695,16
1.4705,21
1.4715,18
1.4725,19
1.4735,19
1.4745,12
1.4755,20
1.4765,14
1.4775,22
1.4785,22
1.4795,14
1.4805,16
1.4815,14
1.4825,17
1.4835,19
1.4845,10
1.4855,12
1.4865,12
1.4875,20
1.4885,14
1.4895,11
1.4905,15
1.4915,13
1.4925,24
1.4935,8
1.4945,17
1.4955,15
1.4965,15
1.4975,19
1.4985,17
1.4995,15
1.5005,14
1.5015,14
1.5025,11
1.5035,20
1.5045,17
1.5055,19
1.5065,15
1.5075,19
1.5085,13
1.5095,16
1.5105,15
1.5115,10
1.5125,18
1.5135,19
1.5145,19
1.5155,17
1.5165,10
1.5175,10
1.5185,9
1.5195,15
1.5205,17
1.5215,13
1.5225,16
1.5235,21
1.5245,8
1.5255,11
1.5265,16
1.5275,10
1.5285,13
1.5295,14
1.5305,16
1.5315,12
1.5325,18
1.5335,9
1.5345,16
1.5355,21
1.5365,13
1.5375,15
1.5385,14
1.5395,9
1.5405,15
1.5415,16
1.5425,12
1.5435,10
1.5445,13
1.5455,17
1.5465,10
1.5475,17
1.5485,8
1.5495,16
1.5505,10
1.5515,8
1.5525,9
1.5535,14
1.5545,13
1.5555,12
1.5565,17
1.5575,20
1.5585,10
1.5595,16
1.5605,12
1.5615,16
1.5625,16
1.5635,4
1.5645,10
1.5655,13
1.5665,13
1.5675,18
1.5685,18
1.5695,10
1.5705,11
1.5715,14
1.5725,8
1.5735,8
1.5745,13
1.5755,10
1.5765,17
1.5775,19
1.5785,10
1.5795,8
1.5805,15
1.5815,17
1.5825,17
1.5835,12
1.5845,18
1.5855,8
1.5865,8
1.5875,12
1.5885,11
1.5895,7
1.5905,14
1.5915,11
1.5925,5
1.5935,7
1.5945,15
1.5955,9
1.5965,12
1.5975,12
1.5985,14
1.5995,9
1.6005,24
1.6015,12
1.6025,13
1.6035,14
1.6045,14
1.6055,12
1.6065,11
1.6075,16
1.6085,12
1.6095,14
1.6105,12
1.6115,21
1.6125,13
1.6135,10
1.6145,12
1.6155,13
1.6165,8
1.6175,10
1.6185,10
1.6195,14
1.6205,17
1.6215,19
1.6225,12
1.6235,14
1.6245,8
1.6255,10
1.6265,18
1.6275,8
1.6285,10
1.6295,12
1.6305,8
1.6315,3
1.6325,12
1.6335,9
1.6345,8
1.6355,8
1.6365,7
1.6375,12
1.6385,13
1.6395,13
1.6405,11
1.6415,9
1.6425,12
1.6435,8
1.6445,10
1.6455,6
1.6465,11
1.6475,13
1.6485,8
1.6495,13
1.6505,16
1.6515,10
1.6525,9
1.6535,12
1.6545,19
1.6555,12
1.6565,10
1.6575,11
1.6585,15
1.6595,15
1.6605,16
1.6615,6
1.6625,7
1.6635,11
1.6645,11
1.6655,16
1.6665,9
1.6675,9
1.6685,10
1.6695,13
1.6705,9
1.6715,13
1.6725,9
1.6735,17
1.6745,16
1.6755,11
1.6765,15
1.6775,15
1.6785,16
1.6795,19
1.6805,10
1.6815,14
1.6825,11
1.6835,11
1.6845,5
1.6855,11
1.6865,10
1.6875,15
1.6885,12
1.6895,8
1.6905,12
1.6915,9
1.6925,7
1.6935,4
1.6945,11
1.6955,13
1.6965,12
1.6975,13
1.6985,10
1.6995,13
1.7005,15
1.7015,7
1.7025,4
1.7035,6
1.7045,7
1.7055,7
1.7065,8
1.7075,11
1.7085,14
1.7095,12
1.7105,8
1.7115,18
1.7125,12
1.7135,6
1.7145,7
1.7155,10
1.7165,10
1.7175,12
1.7185,9
1.7195,17
1.7205,7
1.7215,6
1.7225,13
1.7235,11
1.7245,11
1.7255,12
1.7265,5
1.7275,13
1.7285,5
1.7295,9
1.7305,7
1.7315,11
1.7325,7
1.7335,7
1.7345,8
1.7355,9
1.7365,12
1.7375,4
1.7385,5
1.7395,11
1.7405,8
1.7415,8
1.7425,9
1.7435,6
1.7445,15
1.7455,13
1.7465,9
1.7475,12
1.7485,9
1.7495,6
1.7505,9
1.7515,9
1.7525,8
1.7535,6
1.7545,9
1.7555,4
1.7565,9
1.7575,13
1.7585,15
1.7595,11
1.7605,8
1.7615,5
1.7625,7
1.7635,9
1.7645,7
1.7655,7
1.7665,3
1.7675,10
1.7685,10
1.7695,9
1.7705,11
1.7715,12
1.7725,15
1.7735,1
1.7745,8
1.7755,10
1.7765,12
1.7775,10
1.7785,8
1.7795,11
1.7805,16
1.7815,8
1.7825,10
1.7835,3
1.7845,5
1.7855,10
1.7865,10
1.7875,8
1.7885,9
1.7895,6
1.7905,9
1.7915,8
1.7925,14
1.7935,5
1.7945,6
1.7955,12
1.7965,8
1.7975,10
1.7985,7
1.7995,4
1.8005,15
1.8015,2
1.8025,9
1.8035,9
1.8045,5
1.8055,11
1.8065,10
1.8075,3
1.8085,4
1.8095,11
1.8105,7
1.8115,12
1.8125,5
1.8135,8
1.8145,8
1.8155,9
1.8165,6
1.8175,8
1.8185,8
1.8195,7
1.8205,7
1.8215,11
1.8225,9
1.8235,11
1.8245,16
1.8255,8
1.8265,13
1.8275,6
1.8285,8
1.8295,5
1.8305,9
1.8315,10
1.8325,5
1.8335,5
1.8345,4
1.8355,7
1.8365,7
1.8375,9
1.8385,6
1.8395,10
1.8405,3
1.8415,8
1.8425,9
1.8435,9
1.8445,11
1.8455,14
1.8465,9
1.8475,10
1.8485,10
1.8495,11
1.8505,9
1.8515,6
1.8525,11
1.8535,6
1.8545,7
1.8555,9
1.8565,6
1.8575,8
1.8585,10
1.8595,5
1.8605,4
1.8615,8
1.8625,7
1.8635,15
1.8645,8
1.8655,8
1.8665,4
1.8675,4
1.8685,5
1.8695,13
1.8705,6
1.8715,13
1.8725,10
1.8735,4
1.8745,10
1.8755,8
1.8765,8
1.8775,3
1.8785,4
1.8795,6
1.8805,15
1.8815,8
1.8825,8
1.8835,8
1.8845,10
1.8855,6
1.8865,7
1.8875,14
1.8885,8
1.8895,8
1.8905,5
1.8915,7
1.8925,6
1.8935,2
1.8945,10
1.8955,10
1.8965,8
1.8975,8
1.8985,8
1.8995,6
1.9005,4
1.9015,8
1.9025,7
1.9035,7
1.9045,9
1.9055,7
1.9065,7
1.9075,8
1.9085,11
1.9095,6
1.9105,2
1.9115,5
1.9125,6
1.9135,8
1.9145,8
1.9155,7
1.9165,4
1.9175,4
1.9185,3
1.9195,7
1.9205,7
1.9215,11
1.9225,4
1.9235,6
1.9245,3
1.9255,7
1.9265,6
1.9275,7
1.9285,4
1.9295,7
1.9305,5
1.9315,4
1.9325,5
1.9335,12
1.9345,11
1.9355,4
1.9365,5
1.9375,8
1.9385,8
1.9395,2
1.9405,8
1.9415,10
1.9425,4
1.9435,8
1.9445,11
1.9455,11
1.9465,5
1.9475,10
1.9485,5
1.9495,3
1.9505,7
1.9515,7
1.9525,8
1.9535,4
1.9545,7
1.9555,4
1.9565,7
1.9575,8
1.9585,9
1.9595,5
1.9605,7
1.9615,9
1.9625,11
1.9635,3
1.9645,12
1.9655,9
1.9665,7
1.9675,8
1.9685,7
1.9695,10
1.9705,7
1.9715,7
1.9725,5
1.9735,2
1.9745,8
1.9755,5
1.9765,8
